record_id,title,url,source_name,source_reliability_label,source_reliability_score,query_text,fetched_at,published_at,company_name,district,legal_sections,legal_section_meanings,violation_type,cin_candidates,subject_label,snippet,has_company_name,has_district,has_legal_section,record_quality_score,usable_for_analytics
ce07b1ee6186da13,GEMUS ENGINEERING LTD,https://ibbi.gov.in/uploads/auction_notice_liquidation/970b0a27d10c6d6eedb80fee108082c3.pdf,IBBI Liquidation Auctions - Kolkata - Page 4,regulated,0.85,ibbi liquidation auction kolkata,2026-04-05T17:33:26.115615+00:00,21-04-2025,,,,,insolvency,,GEMUS ENGINEERING LTD,Block A- Sale of Cor... Block A- Sale of Corporate Debtor as going concern . Immovable property – Land in the name of GEMUS ENGINEERING LIMITED - The said Land is encumbered and not in custody of Liquidator. Details of the Land can be viewed at https://ibbi.baanknet.com/eauction-ibbi/asset-listing with Asset ID 569),False,False,False,61.6,True
d65b25bcaf4a556a,HINDUSTHAN SMALL TOOLS PVT LTD,https://ibbi.gov.in/uploads/auction_notice_liquidation/07242c97579ac6463e3b68062b4eca55.pdf,IBBI Liquidation Auctions - Kolkata - Page 4,regulated,0.85,ibbi liquidation auction kolkata,2026-04-05T17:33:26.116739+00:00,05-04-2025,,,,,liquidation,,HINDUSTHAN SMALL TOOLS PVT LTD,"Sale of Corporate De... Sale of Corporate Debtor as going concern in accordance with clause(e) of Regulation 32, Regulation 32A of IBBI (Liquidation Process) Regulations, 2016 excluding Certain Assets as specified in E-auction Process Information Document",False,False,False,61.6,True
e72c9fd90eeaae68,GEMUS ENGINEERING LTD,https://ibbi.gov.in/uploads/auction_notice_liquidation/2025-03-23-082235-6slk4-e65cfc1416d4c984c9a24a87eac14674.pdf,IBBI Liquidation Auctions - Kolkata - Page 4,regulated,0.85,ibbi liquidation auction kolkata,2026-04-05T17:33:26.118447+00:00,23-03-2025,,,,,liquidation,,GEMUS ENGINEERING LTD,"Block A-Sale of the ... Block A-Sale of the Corporate Debtor as a Going Concern (without Liabilities), as per Regulation 32(e) of the IBBI Liquidation Process Regulation 2016. As is where is, As is what is, Whatever there is basis and Without recourse basis. Block B- Sale of Assets of Corporate Debtor on Standalone basis, comprising of Land(encumbered) (Asset ID 569- eBkray platform),As is where is, As is what is, Whatever there is basis and Without recourse basis.",False,False,False,61.6,True
5addb9cf1a59b9b5,TIRUPATI JUTE INDUSTRIES LIMITED,https://ibbi.gov.in/uploads/auction_notice_liquidation/ed0683e81ee670e7c67d8c3294f02ecf.pdf,IBBI Liquidation Auctions - Howrah - Page 2,regulated,0.85,ibbi liquidation auction howrah,2026-04-05T17:33:30.426879+00:00,26-04-2023,,,,,insolvency,,TIRUPATI JUTE INDUSTRIES LIMITED,"Sale of the Corporat... Sale of the Corporate Debtor as a going concern in its totality on “AS IS WHERE IS, AS IS WHAT IS, WHATEVER THERE IS AND WITHOUT RECOURSE BASIS",False,False,False,61.6,True
a13856c4ac79829a,TIRUPATI JUTE INDUSTRIES LIMITED,https://ibbi.gov.in/uploads/auction_notice_liquidation/0ae2eecdb74d83b9771234644fcae551.pdf,IBBI Liquidation Auctions - Howrah - Page 2,regulated,0.85,ibbi liquidation auction howrah,2026-04-05T17:33:30.427620+00:00,16-03-2023,,,,,insolvency,,TIRUPATI JUTE INDUSTRIES LIMITED,"Sale of the Corporat... Sale of the Corporate Debtor as a going concern in its totality on “AS IS WHERE IS, AS IS WHAT IS, WHATEVER THERE IS AND WITHOUT RECOURSE BASIS",False,False,False,61.6,True
86fbaac1e3d58a54,CEEBUILD COMPANY PRIVATE LIMITED,https://ibbi.gov.in/uploads/auction_notice_liquidation/284a6d73b7b44f097230b3d6b31c2854.pdf,IBBI Liquidation Auctions - Howrah - Page 2,regulated,0.85,ibbi liquidation auction howrah,2026-04-05T17:33:30.428073+00:00,04-03-2023,,,,,liquidation,,CEEBUILD COMPANY PRIVATE LIMITED,"Sale as a GOING CONC... Sale as a GOING CONCERN in accordance with clause (e) of regulation 32, or sale as set of assets collectively (comprising of Land, Building, Plant & Machinery and Securities & Financial Assets) in accordance with clause (c) of regulation 32 of the Insolvency and Bankruptcy Board of India (Liquidation Process) Regulations, 2016",False,False,False,61.6,True
3900cec935f35fc2,CEEBUILD COMPANY PRIVATE LIMITED,https://ibbi.gov.in/uploads/auction_notice_liquidation/ef269dbe2752abe5543d6598a65468ea.pdf,IBBI Liquidation Auctions - Howrah - Page 2,regulated,0.85,ibbi liquidation auction howrah,2026-04-05T17:33:30.428507+00:00,02-02-2023,,,,,liquidation,,CEEBUILD COMPANY PRIVATE LIMITED,"Sale of the assets o... Sale of the assets of the CD as GOING CONCERN in accordance with clause (e) of regulation 32, regulation 32A sub-regulation (1) of regulation 33 and Schedule I of the Insolvency and Bankruptcy Board of India (Liquidation Process) Regulations, 2016",False,False,False,61.6,True
1d1b571c168d40a8,TIRUPATI JUTE INDUSTRIES LIMITED,https://ibbi.gov.in/uploads/auction_notice_liquidation/33c4574aa63ee8f412a9ea0e737a13fc.pdf,IBBI Liquidation Auctions - Howrah - Page 2,regulated,0.85,ibbi liquidation auction howrah,2026-04-05T17:33:30.428925+00:00,30-01-2023,,,,,insolvency,,TIRUPATI JUTE INDUSTRIES LIMITED,"Sale of the Corporat... Sale of the Corporate Debtor as a going concern in its totality on “AS IS WHERE IS, AS IS WHAT IS, WHATEVER THERE IS AND WITHOUT RECOURSE BASIS """,False,False,False,61.6,True
6ab35b1851b1565b,JVL Agro Industries Limited,https://ibbi.gov.in/uploads/auction_notice_liquidation/0c4c2e6d8dea4b11da1ea97025097934.pdf,IBBI Liquidation Auctions - Medinipur - Page 2,regulated,0.85,ibbi liquidation auction medinipur,2026-04-05T17:33:36.432693+00:00,04-03-2022,JVL Agro Industries Limited,,,,liquidation,,JVL Agro Industries Limited,Sale of Stand-Alone ... Sale of Stand-Alone assets of JVL Agro Industries Ltd. (In Liquidation),True,False,False,79.6,True
90e66fecb3b5975f,Silverton Spinners Limited,https://ibbi.gov.in/uploads/auction_notice_liquidation/a584e4e1c6c27e6247ba90ee927160b4.pdf,IBBI Liquidation Auctions - Parganas - Page 2,regulated,0.85,ibbi liquidation auction parganas,2026-04-05T17:33:39.324240+00:00,12-06-2025,Silverton Spinners Limited,,,,liquidation,,Silverton Spinners Limited,"Option 1- CD as a go... Option 1- CD as a going concern as per regulation 32(e) read with Regulation 32A of Liquidation regulations. Option 2- Plant and machinery on a standalone basis. Option 3- Land and Building on a standalone basis. It is clarified that if the e-auction for Assets in Option 1 (Block A), i.e., the sale of entire Corporate Debtor as a going concern, succeeds, the e-auction of all assets in Option 2 and Option 3 will not be taken up.",True,False,False,79.6,True
300842d5712fc050,Gontermann Peipers (India) Limited,https://ibbi.gov.in/uploads/auction_notice_liquidation/85f3cbaf544517fb8a63b37d6746136c.pdf,IBBI Liquidation Auctions - Parganas - Page 3,regulated,0.85,ibbi liquidation auction parganas,2026-04-05T17:33:40.652618+00:00,14-10-2022,,,,,insolvency,,Gontermann Peipers (India) Limited,"Sale of Corporate De... Sale of Corporate Debtor as going concern along with its assets including Land and Building, Plant & Machinery, Inventory, Stores and spares etc.",False,False,False,61.6,True
a050790c1bb025bf,PRITHVI MULTIPURPOSE COLD STORAGE PRIVATE LIMITED,https://ibbi.gov.in/uploads/auction_notice_liquidation/2022-08-23-093917-10evp-38f88e6118fe74bfd47d14a6e592199e.pdf,IBBI Liquidation Auctions - Parganas - Page 3,regulated,0.85,ibbi liquidation auction parganas,2026-04-05T17:33:40.653458+00:00,23-08-2022,,,,,insolvency,,PRITHVI MULTIPURPOSE COLD STORAGE PRIVATE LIMITED,"Block A. Sale of Cor... Block A. Sale of Corporate Debtor as a Going Concern; Block B. Land & Building, Plant & Machinery",False,False,False,61.6,True
11c49f7c1616c419,PRITHVI MULTIPURPOSE COLD STORAGE PRIVATE LIMITED,https://ibbi.gov.in/uploads/auction_notice_liquidation/2022-08-04-141939-vpirm-38f88e6118fe74bfd47d14a6e592199e.pdf,IBBI Liquidation Auctions - Parganas - Page 3,regulated,0.85,ibbi liquidation auction parganas,2026-04-05T17:33:40.654296+00:00,04-08-2022,,,,,insolvency,,PRITHVI MULTIPURPOSE COLD STORAGE PRIVATE LIMITED,"Block A. Sale of Cor... Block A. Sale of Corporate Debtor as a Going Concern; Block B. Land & Building, Plant & Machinery",False,False,False,61.6,True
39f895aa88c562b0,PRITHVI MULTIPURPOSE COLD STORAGE PRIVATE LIMITED,https://ibbi.gov.in/uploads/auction_notice_liquidation/2022-06-28-102653-b9074-38f88e6118fe74bfd47d14a6e592199e.pdf,IBBI Liquidation Auctions - Parganas - Page 3,regulated,0.85,ibbi liquidation auction parganas,2026-04-05T17:33:40.655945+00:00,28-06-2022,,,,,insolvency,,PRITHVI MULTIPURPOSE COLD STORAGE PRIVATE LIMITED,"Block A. Sale of Cor... Block A. Sale of Corporate Debtor as a Going Concern; Block B. Land & Building, Plant & Machinery",False,False,False,61.6,True
21035b7a7d9ef9f2,PRITHVI MULTIPURPOSE COLD STORAGE PRIVATE LIMITED,https://ibbi.gov.in/uploads/auction_notice_liquidation/2022-05-13-152017-qb96t-38f88e6118fe74bfd47d14a6e592199e.pdf,IBBI Liquidation Auctions - Parganas - Page 3,regulated,0.85,ibbi liquidation auction parganas,2026-04-05T17:33:40.656757+00:00,13-05-2022,,,,,insolvency,,PRITHVI MULTIPURPOSE COLD STORAGE PRIVATE LIMITED,"Block A. Sale of Cor... Block A. Sale of Corporate Debtor as a Going Concern; Block B. Land & Building, Plant & Machinery",False,False,False,61.6,True
fb260f3e9e5dc6f7,PRITHVI MULTIPURPOSE COLD STORAGE PRIVATE LIMITED,https://ibbi.gov.in/uploads/auction_notice_liquidation/3c908ea22a7868439fed202962362fd9.pdf,IBBI Liquidation Auctions - Parganas - Page 3,regulated,0.85,ibbi liquidation auction parganas,2026-04-05T17:33:40.657166+00:00,21-03-2022,,,,,insolvency,,PRITHVI MULTIPURPOSE COLD STORAGE PRIVATE LIMITED,"Block A. Sale of Cor... Block A. Sale of Corporate Debtor as a Going Concern; Block B. Land & Building, Plant & Machinery",False,False,False,61.6,True
e7b24c03aa813039,PRITHVI MULTIPURPOSE COLD STORAGE PRIVATE LIMITED,https://ibbi.gov.in/uploads/auction_notice_liquidation/2021-11-30-131114-04bqc-c7f2ae4b8f69aefefa9ee03da5efe813.pdf,IBBI Liquidation Auctions - Parganas - Page 4,regulated,0.85,ibbi liquidation auction parganas,2026-04-05T17:33:41.814223+00:00,30-11-2021,,,,,insolvency,,PRITHVI MULTIPURPOSE COLD STORAGE PRIVATE LIMITED,"Sale of Corporate De... Sale of Corporate Debtor as a going concern, Land & Building, Plant & Machinery",False,False,False,61.6,True
54f82917f549fbe2,Sarnamoy Plastic Sack Manufacturing Private Limited,https://ibbi.gov.in/uploads/auction_notice_liquidation/08412f263896fc2f83f760c228d4c6eb.pdf,IBBI Liquidation Auctions - Parganas - Page 4,regulated,0.85,ibbi liquidation auction parganas,2026-04-05T17:33:41.814664+00:00,20-11-2021,Sarnamoy Plastic Sack Manufacturing Private Limited,,,,liquidation,,Sarnamoy Plastic Sack Manufacturing Private Limited,"Sale as a Going Conc... Sale as a Going Concern or Slump sale of assets comprising building, plant & machinery and other moveable assets, As per Regulation 32(e) or 32(b) of IBBI (Liquidation Process) Regulation 2016",True,False,False,79.6,True
70d8eaa453fa6a10,REACON ENGINEERS (INDIA) PVT LTD,https://ibbi.gov.in/uploads/auction_notice_liquidation/2025-06-13-151740-np34y-6705def951b8a545401744a7ac4c7fa7.pdf,IBBI Liquidation Auctions - Durgapur - Page 1,regulated,0.85,ibbi liquidation auction durgapur,2026-04-05T17:33:43.071165+00:00,13-06-2025,,,,,liquidation,,REACON ENGINEERS (INDIA) PVT LTD,"Sale of Assets of Co... Sale of Assets of Corporate Debtor An asset on a standalone basis (comprising of Land, Building, Plant and Machinery under Regulation 32(a) of the IBBI Liquidation Process Regulation 2016, As is where is, As is what is, whatever there is basis and Without recourse basis. (Auction of Block B C and D would get activated only IF the auction under Block A fail.) (If the auction under Block A is successful, then the Auction under Block B C and D shall be cancelled) Block-B: ALL THAT ‘piece and parcel’ Leasehold Land area measuring about 5 Acers of land (more or less) at Plot No. 3 (P), Khaitan No. - 27, JL No. 48, Mouza-Hetedoba, PS- Faridpur, Post Office – Durgapur 4, Dist: Sub Registry Office – Durgapur, Dist; Burdwan,",False,False,False,61.6,True
72bb0024fb630464,K.S. Oils Limited,https://ibbi.gov.in/uploads/auction_notice_liquidation/15b43be871240568d23795fa03fe6411.pdf,IBBI Liquidation Auctions - Haldia - Page 1,regulated,0.85,ibbi liquidation auction haldia,2026-04-05T17:33:48.467737+00:00,22-11-2023,K.S. Oils Limited,,,,liquidation,,K.S. Oils Limited,"Sale of Corporate De... Sale of Corporate Debtor as going concern in accordance with clause(e) of Regulation 32, Regulation 32A of IBBI (Liquidation Process) Regulations, 2016 excluding Manufacturing unit at Haldia, Windmill Assets, land at Ratlam admeasuring 2.2 hectares and diverted land of Village Karua, Tehsil and District Morena admeasuring 22.175 hectares as specified in Block A.",True,False,False,79.6,True
b2b84e21d5ca96d9,K.S. Oils Limited,https://ibbi.gov.in/uploads/auction_notice_liquidation/d601e879db2cd98aefe8c0e1dca1a9dc.pdf,IBBI Liquidation Auctions - Haldia - Page 1,regulated,0.85,ibbi liquidation auction haldia,2026-04-05T17:33:48.469410+00:00,18-09-2023,K.S. Oils Limited,,,,liquidation,,K.S. Oils Limited,"Sale of Corporate De... Sale of Corporate Debtor as going concern in accordance with clause(e) of Regulation 32, Regulation 32A of IBBI (Liquidation Process) Regulations, 2016 excluding Manufacturing unit at Haldia, Windmill Assets, land at Ratlam admeasuring 2.2 hectares and diverted land of Village Karua, Tehsil and District Morena admeasuring 22.175 hectares as specified in Block A.",True,False,False,79.6,True
763b936ec5875607,K.S. Oils Limited,https://ibbi.gov.in/uploads/auction_notice_liquidation/34027642cb8120646d4ea293b52fd1f2.pdf,IBBI Liquidation Auctions - Haldia - Page 1,regulated,0.85,ibbi liquidation auction haldia,2026-04-05T17:33:48.470643+00:00,18-07-2023,K.S. Oils Limited,,,,liquidation,,K.S. Oils Limited,"Sale of Corporate De... Sale of Corporate Debtor as going concern in accordance with clause(e) of Regulation 32, Regulation 32A of IBBI (Liquidation Process) Regulations, 2016 excluding Manufacturing unit at Haldia, Windmill Assets, land at Ratlam admeasuring 2.2 hectares and diverted land of Village Karua, Tehsil and District Morena admeasuring 22.175 hectares as specified in Block A.",True,False,False,79.6,True
f0bb795c900d8a09,K.S. Oils Limited,https://ibbi.gov.in/uploads/auction_notice_liquidation/3ebfd13440089423c1b4587963360609.pdf,IBBI Liquidation Auctions - Haldia - Page 1,regulated,0.85,ibbi liquidation auction haldia,2026-04-05T17:33:48.471060+00:00,16-06-2023,K.S. Oils Limited,,,,liquidation,,K.S. Oils Limited,"Sale of Corporate De... Sale of Corporate Debtor as going concern in accordance with clause(e) of Regulation 32, Regulation 32A of IBBI (Liquidation Process) Regulations, 2016 excluding Manufacturing unit at Haldia, Windmill Assets, land at Ratlam admeasuring 2.2 hectares and diverted land of Village Karua, Tehsil and District Morena admeasuring 22.175 hectares as specified in Block A",True,False,False,79.6,True
ddeb8052283e0a90,JVL Agro Industries Limited,https://ibbi.gov.in/uploads/auction_notice_liquidation/2022-01-24-171549-rzpuk-faf9dc1a71a2376de49b6a168ae84219.pdf,IBBI Liquidation Auctions - Haldia - Page 2,regulated,0.85,ibbi liquidation auction haldia,2026-04-05T17:33:49.727946+00:00,24-01-2022,JVL Agro Industries Limited,,,,liquidation,,JVL Agro Industries Limited,Sale of JVL Agro Ind... Sale of JVL Agro Industries Limited (in liquidation) as a Going Concern.,True,False,False,79.6,True
9205df84b51f76af,ROC West Bengal disqualified directors under section 164(2)(a),https://www.mca.gov.in/Ministry/pdf/directordisqualificationKolkatta_16112017.pdf,MCA ROC Kolkata - Disqualified Directors,official,1.0,roc kolkata disqualified directors section 164(2)(a),2026-04-05T17:33:50.158294+00:00,2017-11-16,,Kolkata,164,Section 164 - Disqualification of directors for non-filing or defaults,director_disqualification,,ROC West Bengal disqualified directors under section 164(2)(a),Official MCA PDF relating to disqualified directors associated with ROC Kolkata / West Bengal under section 164(2)(a).,False,True,True,92.0,True
f2960be9a6f22bf5,ROC West Bengal public notice of striking off under section 248(1),https://www.mca.gov.in/Ministry/pdf/STK5RocWB_03072018.pdf,MCA ROC Kolkata - Proposed Struck Off Companies,official,1.0,roc west bengal stk-5 proposed struck off companies section 248(1),2026-04-05T17:33:50.183500+00:00,2018-07-03,,,248,Section 248 - Removal of company name from register / striking off,struck_off,,ROC West Bengal public notice of striking off under section 248(1),"Official MCA STK-5 public notice for ROC West Bengal proposing the striking off of companies under section 248(1) of the Companies Act, 2013.",False,False,True,82.0,True
74c9c49364300dcd,ROC West Bengal notice of striking off and dissolution under section 248,https://www.mca.gov.in/Ministry/pdf/ListROCKolkata_21072017.pdf,MCA ROC Kolkata - Struck Off Companies,official,1.0,roc kolkata struck off companies section 248 stk-7,2026-04-05T17:33:50.209356+00:00,2017-07-21,,,248,Section 248 - Removal of company name from register / striking off,struck_off,,ROC West Bengal notice of striking off and dissolution under section 248,"Official MCA STK-7 notice for ROC West Bengal regarding striking off and dissolution of companies under section 248 of the Companies Act, 2013.",False,False,True,82.0,True
